batch,acc,batch,loss,size
141,0.708098,141,1.72017,10
142,0.689362,142,1.63921,10
143,0.788132,143,1.39009,10
144,0.7201,144,1.50059,10
145,0.787199,145,1.51399,10
0,0.767561,0,1.49265,10
1,0.61135,1,2.0947,10
2,0.565484,2,2.14855,10
3,0.744707,3,1.5801,10
4,0.70977,4,1.76371,10
5,0.593174,5,1.85359,10
6,0.64792,6,1.97362,10
7,0.588917,7,1.92325,10
8,0.720359,8,1.72389,10
9,0.632506,9,1.80571,10
10,0.564228,10,2.11573,10
11,0.678751,11,1.75528,10
12,0.719035,12,1.75097,10
13,0.78606,13,1.44263,10
14,0.749072,14,1.56065,10
15,0.697957,15,1.74675,10
16,0.715665,16,1.53272,10
17,0.679819,17,1.70437,10
18,0.74485,18,1.63177,10
19,0.690532,19,1.59373,10
20,0.770634,20,1.50716,10
21,0.712638,21,1.45849,10
22,0.701776,22,1.5147,10
23,0.798394,23,1.39631,10
24,0.634013,24,1.71479,10
25,0.766875,25,1.48901,10
26,0.766138,26,1.41142,10
27,0.608213,27,1.88992,10
28,0.723691,28,1.52335,10
29,0.732771,29,1.68623,10
30,0.815693,30,1.28888,10
31,0.745295,31,1.53742,10
32,0.762564,32,1.52591,10
33,0.70632,33,1.66659,10
34,0.59553,34,1.89239,10
35,0.699245,35,1.56825,10
36,0.731747,36,1.57328,10
37,0.733732,37,1.60065,10
38,0.693826,38,1.64771,10
39,0.773083,39,1.41338,10
40,0.771712,40,1.26658,10
41,0.690799,41,1.69926,10
42,0.719027,42,1.58316,10
43,0.789187,43,1.31901,10
44,0.686994,44,1.68503,10
45,0.646694,45,1.83791,10
46,0.75183,46,1.70241,10
47,0.654745,47,1.5655,10
48,0.678582,48,1.98267,10
49,0.626419,49,2.09067,10
50,0.67792,50,1.79319,10
51,0.736273,51,1.43862,10
52,0.675143,52,1.64831,10
53,0.755459,53,1.51725,10
54,0.56878,54,1.97979,10
55,0.680953,55,1.62546,10
56,0.673924,56,1.59121,10
57,0.60471,57,1.88495,10
58,0.664356,58,1.90702,10
59,0.689184,59,1.71888,10
60,0.692804,60,1.546,10
61,0.629231,61,1.81706,10
62,0.683231,62,1.41992,10
63,0.698059,63,1.57287,10
64,0.770189,64,1.50571,10
65,0.780533,65,1.38134,10
66,0.6609,66,1.86779,10
67,0.565063,67,2.11628,10
68,0.747716,68,1.42941,10
69,0.575971,69,2.14479,10
70,0.746792,70,1.57836,10
71,0.732183,71,1.50591,10
72,0.686348,72,1.65374,10
73,0.488937,73,2.3878,10
74,0.649438,74,1.75665,10
75,0.677432,75,1.654,10
76,0.707047,76,1.51056,10
77,0.712608,77,1.47253,10
78,0.659646,78,1.72487,10
79,0.595143,79,2.23066,10
80,0.658728,80,1.83779,10
81,0.589822,81,2.10364,10
82,0.713905,82,1.76718,10
83,0.674695,83,1.775,10
84,0.733889,84,1.48345,10
85,0.764332,85,1.48073,10
86,0.65408,86,2.26622,10
87,0.716249,87,1.54823,10
88,0.606063,88,1.90967,10
89,0.554502,89,2.18857,10
90,0.746128,90,1.49958,10
91,0.778927,91,1.42274,10
92,0.591998,92,2.25064,10
93,0.700347,93,1.57742,10
94,0.707297,94,1.56024,10
95,0.736436,95,1.63865,10
96,0.717796,96,1.49684,10
97,0.575303,97,2.11502,10
98,0.624462,98,1.81833,10
99,0.757039,99,1.34697,10
100,0.66699,100,1.79431,10
101,0.717174,101,1.57964,10
102,0.508849,102,2.17132,10
103,0.638746,103,1.76674,10
104,0.725799,104,1.62778,10
105,0.689043,105,1.72261,10
106,0.765813,106,1.36434,10
107,0.713309,107,1.56396,10
108,0.751487,108,1.4876,10
109,0.679064,109,2.01899,10
110,0.738876,110,1.45991,10
111,0.546919,111,2.15191,10
112,0.708895,112,1.65234,10
113,0.790357,113,1.37496,10
114,0.590986,114,1.86606,10
115,0.67785,115,1.7218,10
116,0.590101,116,2.08272,10
117,0.650176,117,1.76762,10
118,0.712887,118,1.65754,10
119,0.689896,119,1.75039,10
120,0.538501,120,2.17559,10
121,0.796477,121,1.24956,10
122,0.536906,122,2.25295,10
123,0.623107,123,1.91049,10
124,0.559921,124,2.39007,10
125,0.62894,125,2.05264,10
126,0.726766,126,1.59039,10
127,0.713602,127,1.59674,10
128,0.702356,128,1.5977,10
129,0.789866,129,1.22617,10
130,0.759547,130,1.47628,10
131,0.676443,131,1.73944,10
132,0.702605,132,1.69376,10
133,0.677601,133,1.66934,10
134,0.621341,134,2.0272,10
135,0.686287,135,1.68344,10
136,0.734794,136,1.57827,10
137,0.7198,137,1.46521,10
138,0.73716,138,1.55197,10
139,0.727137,139,1.42127,10
140,0.585475,140,1.96935,10
141,0.692585,141,1.67108,10
142,0.75399,142,1.32574,10
143,0.697304,143,1.53539,10
144,0.691718,144,1.58341,10
145,0.550676,145,2.29068,10
0,0.641448,0,1.80702,10
1,0.725421,1,1.57128,10
2,0.758415,2,1.58055,10
3,0.71138,3,1.60768,10
4,0.708732,4,1.56835,10
5,0.776493,5,1.19081,10
6,0.772551,6,1.31489,10
7,0.66897,7,1.53434,10
8,0.767935,8,1.27714,10
9,0.78187,9,1.40222,10
10,0.748924,10,1.42989,10
11,0.649157,11,1.82483,10
12,0.716753,12,1.63112,10
13,0.78662,13,1.27467,10
14,0.798532,14,1.28635,10
15,0.787889,15,1.30788,10
16,0.675999,16,1.60999,10
17,0.674901,17,1.70987,10
18,0.701836,18,1.5521,10
19,0.592576,19,2.00105,10
20,0.671459,20,1.57749,10
21,0.691359,21,1.43731,10
22,0.695681,22,1.39603,10
23,0.681137,23,1.59049,10
24,0.72273,24,1.46921,10
25,0.727045,25,1.60615,10
26,0.702464,26,1.55754,10
27,0.625363,27,1.86864,10
28,0.703416,28,1.388,10
29,0.672033,29,1.53423,10
30,0.681222,30,1.51494,10
31,0.735864,31,1.51337,10
32,0.669201,32,1.6383,10
33,0.685677,33,1.75243,10
34,0.586982,34,1.94432,10
35,0.733725,35,1.59426,10
36,0.66949,36,1.81722,10
37,0.661093,37,1.64997,10
38,0.700596,38,1.67536,10
39,0.662819,39,1.81379,10
40,0.589938,40,1.78391,10
41,0.743651,41,1.42406,10
42,0.829305,42,1.22566,10
43,0.669446,43,1.67756,10
44,0.584407,44,1.66781,10
45,0.776126,45,1.23772,10
46,0.633674,46,1.70487,10
47,0.635623,47,1.6486,10
48,0.744147,48,1.4733,10
49,0.816642,49,1.19084,10
50,0.680415,50,1.66611,10
51,0.702782,51,1.6065,10
52,0.706946,52,1.52838,10
53,0.69102,53,1.58524,10
54,0.692062,54,1.64739,10
55,0.794882,55,1.35242,10
56,0.671869,56,1.60437,10
57,0.786135,57,1.27114,10
58,0.663,58,1.89618,10
59,0.669857,59,1.65069,10
60,0.585487,60,1.70882,10
61,0.727611,61,1.40818,10
62,0.660234,62,1.76443,10
63,0.744229,63,1.51853,10
64,0.814649,64,1.28822,10
65,0.53124,65,2.21804,10
66,0.788917,66,1.30153,10
67,0.693611,67,1.79224,10
68,0.818354,68,1.1519,10
69,0.730832,69,1.59098,10
70,0.626402,70,1.81434,10
71,0.697489,71,1.58754,10
72,0.727844,72,1.52351,10
73,0.813904,73,1.15334,10
74,0.721927,74,1.46571,10
75,0.598025,75,1.91794,10
76,0.677278,76,1.6082,10
77,0.670429,77,1.57065,10
78,0.789689,78,1.2694,10
79,0.651059,79,1.66743,10
80,0.595042,80,1.78972,10
81,0.652123,81,1.64994,10
82,0.770114,82,1.3576,10
83,0.548414,83,1.96845,10
84,0.673482,84,1.84776,10
85,0.735073,85,1.46493,10
86,0.55764,86,1.95594,10
87,0.736444,87,1.41705,10
88,0.755445,88,1.35307,10
89,0.768567,89,1.33165,10
90,0.589479,90,2.15205,10
91,0.691385,91,1.50276,10
92,0.71141,92,1.55546,10
93,0.689936,93,1.73234,10
94,0.652759,94,1.65772,10
95,0.728628,95,1.66945,10
96,0.707438,96,1.58786,10
97,0.746008,97,1.48012,10
98,0.761414,98,1.52366,10
99,0.730591,99,1.48514,10
100,0.772952,100,1.32241,10
101,0.632195,101,1.91841,10
102,0.612106,102,1.70482,10
103,0.743204,103,1.29655,10
104,0.696995,104,1.59957,10
105,0.678422,105,1.6786,10
106,0.434698,106,2.46019,10
107,0.761984,107,1.46648,10
108,0.72051,108,1.43535,10
109,0.586496,109,1.8112,10
110,0.740869,110,1.39492,10
111,0.58709,111,2.08581,10
112,0.751613,112,1.46111,10
113,0.73489,113,1.40339,10
114,0.743079,114,1.30998,10
115,0.579704,115,1.90768,10
116,0.721226,116,1.63016,10
117,0.535593,117,2.12189,10
118,0.640878,118,1.74251,10
119,0.658702,119,1.52903,10
120,0.642076,120,1.63705,10
121,0.754569,121,1.13991,10
122,0.569611,122,2.01243,10
123,0.570048,123,2.0437,10
124,0.532079,124,2.15298,10
125,0.816321,125,1.26361,10
126,0.639557,126,1.94578,10
127,0.558775,127,1.94358,10
128,0.707791,128,1.44368,10
129,0.770937,129,1.32851,10
130,0.638379,130,1.82904,10
131,0.759682,131,1.37097,10
132,0.727677,132,1.47619,10
133,0.748155,133,1.385,10
134,0.605082,134,1.83194,10
135,0.782253,135,1.32994,10
136,0.801627,136,1.1516,10
137,0.692571,137,1.7474,10
138,0.691387,138,1.66936,10
139,0.571947,139,1.99226,10
140,0.57167,140,1.86627,10
141,0.582468,141,1.98564,10
142,0.696084,142,1.48058,10
143,0.659499,143,1.70641,10
144,0.601377,144,1.8893,10
145,0.471909,145,2.41662,10
0,0.679997,0,1.58252,10
1,0.699851,1,1.49945,10
2,0.79225,2,1.18056,10
3,0.640452,3,1.77439,10
4,0.759208,4,1.48918,10
5,0.805479,5,1.32908,10
6,0.691028,6,1.57622,10
7,0.685202,7,1.56361,10
8,0.48882,8,2.4249,10
9,0.616634,9,1.66691,10
10,0.571363,10,2.14482,10
11,0.735244,11,1.43267,10
12,0.722517,12,1.35658,10
13,0.60576,13,2.04381,10
14,0.764059,14,1.31157,10
15,0.817971,15,1.12569,10
16,0.637969,16,1.92798,10
17,0.736343,17,1.42336,10
18,0.690227,18,1.67316,10
19,0.692015,19,1.50707,10
20,0.747718,20,1.47012,10
21,0.650367,21,1.64558,10
22,0.791837,22,1.44983,10
23,0.690835,23,1.38603,10
24,0.686466,24,1.62169,10
25,0.745698,25,1.28461,10
26,0.688499,26,1.65504,10
27,0.793144,27,1.19442,10
28,0.767728,28,1.21852,10
29,0.6819,29,1.66143,10
30,0.698236,30,1.39898,10
31,0.726294,31,1.52774,10
32,0.736209,32,1.49946,10
33,0.773519,33,1.36293,10
34,0.686542,34,1.55835,10
35,0.573533,35,1.94698,10
36,0.7785,36,1.28158,10
37,0.734272,37,1.42113,10
38,0.730282,38,1.56473,10
39,0.710173,39,1.47553,10
40,0.788218,40,1.37129,10
41,0.555684,41,2.24279,10
42,0.74152,42,1.29344,10
43,0.695723,43,1.38399,10
44,0.585433,44,2.12085,10
45,0.64852,45,1.86467,10
46,0.793553,46,1.28224,10
47,0.718525,47,1.40673,10
48,0.617421,48,1.88645,10
49,0.741546,49,1.40723,10
50,0.830254,50,1.11981,10
51,0.748601,51,1.33527,10
52,0.645951,52,1.82071,10
53,0.763401,53,1.23096,10
54,0.746433,54,1.66703,10
55,0.615568,55,1.65695,10
56,0.760254,56,1.43473,10
57,0.694641,57,1.5717,10
58,0.704796,58,1.58551,10
59,0.57971,59,1.75653,10
60,0.636725,60,1.93014,10
61,0.797487,61,1.22927,10
62,0.755323,62,1.17006,10
63,0.643051,63,1.79577,10
64,0.647435,64,1.64091,10
65,0.733064,65,1.35865,10
66,0.720966,66,1.37359,10
67,0.76658,67,1.13674,10
68,0.697258,68,1.57908,10
69,0.740624,69,1.41543,10
70,0.704283,70,1.40168,10
71,0.801684,71,1.21446,10
72,0.580292,72,2.08852,10
73,0.673545,73,1.4786,10
74,0.706446,74,1.37172,10
75,0.729207,75,1.41961,10
76,0.769293,76,1.24649,10
77,0.818378,77,1.0857,10
78,0.583518,78,1.88846,10
79,0.661649,79,1.58221,10
80,0.583905,80,2.20166,10
81,0.724291,81,1.45329,10
82,0.7008,82,1.48549,10
83,0.62734,83,1.87415,10
84,0.565266,84,1.81962,10
85,0.710155,85,1.53588,10
86,0.653265,86,1.62125,10
87,0.715468,87,1.4145,10
88,0.729815,88,1.33448,10
89,0.757924,89,1.25353,10
90,0.704255,90,1.58176,10
91,0.64047,91,1.78513,10
92,0.684037,92,1.61704,10
93,0.637185,93,1.80917,10
94,0.62452,94,1.76516,10
95,0.658827,95,1.66419,10
96,0.604692,96,1.82396,10
97,0.694813,97,1.54446,10
98,0.730704,98,1.3239,10
99,0.768063,99,1.24196,10
100,0.624257,100,1.67153,10
101,0.653171,101,1.52772,10
102,0.708925,102,1.34027,10
103,0.753118,103,1.29191,10
104,0.618441,104,1.57454,10
105,0.639256,105,1.53639,10
106,0.695709,106,1.36105,10
107,0.658883,107,1.68699,10
108,0.792987,108,1.1573,10
109,0.674263,109,1.45271,10
110,0.631629,110,1.67973,10
111,0.775602,111,1.28766,10
112,0.71432,112,1.60196,10
113,0.54418,113,2.10655,10
114,0.602021,114,1.99575,10
115,0.607001,115,2.07727,10
116,0.870568,116,1.06148,10
117,0.578055,117,1.98803,10
118,0.52324,118,2.04468,10
119,0.624313,119,1.82498,10
120,0.703311,120,1.50788,10
121,0.647296,121,1.87104,10
122,0.779253,122,1.34666,10
123,0.71137,123,1.618,10
124,0.712534,124,1.48679,10
125,0.827131,125,1.21264,10
126,0.762475,126,1.30122,10
127,0.772553,127,1.26312,10
128,0.669406,128,1.56712,10
129,0.615163,129,1.68221,10
130,0.722932,130,1.42797,10
131,0.712556,131,1.43365,10
132,0.635774,132,1.58938,10
133,0.701954,133,1.5541,10
134,0.701226,134,1.39676,10
135,0.699651,135,1.60688,10
136,0.606908,136,1.97816,10
137,0.63421,137,1.56584,10
138,0.704714,138,1.52181,10
139,0.640245,139,1.60662,10
140,0.599849,140,1.71501,10
141,0.680633,141,1.60666,10
142,0.561087,142,1.83431,10
143,0.662373,143,1.69111,10
144,0.743551,144,1.29519,10
145,0.527011,145,2.07613,10
0,0.76656,0,1.22455,10
1,0.783323,1,1.32891,10
2,0.675377,2,1.5089,10
3,0.780951,3,1.35157,10
4,0.586067,4,1.93599,10
5,0.771678,5,1.28004,10
6,0.661304,6,1.47977,10
7,0.652242,7,1.65539,10
8,0.62847,8,1.83677,10
9,0.727607,9,1.71077,10
10,0.681433,10,1.6167,10
11,0.67688,11,1.42145,10
12,0.585368,12,1.73349,10
13,0.655662,13,1.64461,10
14,0.617572,14,1.71933,10
15,0.806806,15,1.17787,10
16,0.671595,16,1.45042,10
17,0.690195,17,1.48494,10
18,0.668836,18,1.57625,10
19,0.761133,19,1.39873,10
20,0.676878,20,1.43718,10
21,0.696066,21,1.43952,10
22,0.787933,22,1.04385,10
23,0.786865,23,1.32593,10
24,0.660695,24,1.53615,10
25,0.67846,25,1.47919,10
26,0.797462,26,1.17548,10
27,0.770154,27,1.23603,10
28,0.678346,28,1.51684,10
29,0.764093,29,1.32418,10
30,0.597005,30,1.75938,10
31,0.808355,31,1.29468,10
32,0.676794,32,1.50356,10
33,0.726689,33,1.43784,10
34,0.741285,34,1.24104,10
35,0.709579,35,1.59988,10
36,0.5898,36,2.05894,10
37,0.573816,37,1.97839,10
38,0.759738,38,1.3244,10
39,0.755778,39,1.24896,10
40,0.646489,40,1.58051,10
41,0.657827,41,1.76196,10
42,0.7536,42,1.42519,10
43,0.725997,43,1.36378,10
44,0.667441,44,1.62367,10
45,0.801956,45,1.24289,10
46,0.833285,46,1.14578,10
47,0.761087,47,1.41483,10
48,0.575319,48,1.94705,10
49,0.674733,49,1.55827,10
50,0.724494,50,1.37384,10
51,0.743274,51,1.28204,10
52,0.597495,52,1.84618,10
53,0.729134,53,1.53734,10
54,0.691383,54,1.36944,10
55,0.824259,55,1.09465,10
56,0.831635,56,1.03435,10
57,0.762606,57,1.32698,10
58,0.860292,58,0.925587,10
59,0.757685,59,1.19455,10
60,0.775395,60,1.1475,10
61,0.710472,61,1.39585,10
62,0.739561,62,1.12692,10
63,0.678984,63,1.39649,10
64,0.746078,64,1.27035,10
65,0.678946,65,1.41241,10
66,0.618256,66,1.70016,10
67,0.683182,67,1.71619,10
68,0.76257,68,1.17326,10
69,0.741476,69,1.13861,10
70,0.727846,70,1.40527,10
71,0.718176,71,1.44388,10
72,0.730724,72,1.43114,10
73,0.691688,73,1.3242,10
74,0.706808,74,1.53481,10
75,0.689842,75,1.5885,10
76,0.628181,76,1.83901,10
77,0.654405,77,1.82607,10
78,0.730963,78,1.35557,10
79,0.680869,79,1.53148,10
80,0.637466,80,1.60159,10
81,0.644713,81,1.71311,10
82,0.665344,82,1.77116,10
83,0.6995,83,1.48773,10
84,0.764113,84,1.37734,10
85,0.854539,85,1.09701,10
86,0.810123,86,1.23422,10
87,0.657908,87,1.61433,10
88,0.677143,88,1.37748,10
89,0.762488,89,1.24693,10
90,0.62216,90,1.79995,10
91,0.688953,91,1.4864,10
92,0.686037,92,1.474,10
93,0.755575,93,1.24292,10
94,0.549083,94,2.06369,10
95,0.696925,95,1.41519,10
96,0.649743,96,1.67425,10
97,0.72099,97,1.3219,10
98,0.775563,98,1.28672,10
99,0.736524,99,1.36968,10
100,0.702697,100,1.49683,10
101,0.665735,101,1.57526,10
102,0.566412,102,2.04262,10
103,0.782227,103,1.29477,10
104,0.785424,104,1.12227,10
105,0.719117,105,1.58585,10
106,0.822055,106,1.04167,10
107,0.667901,107,1.55611,10
108,0.692574,108,1.51805,10
109,0.568344,109,1.76086,10
110,0.658726,110,1.87893,10
111,0.729732,111,1.36319,10
112,0.672756,112,1.50681,10
113,0.719717,113,1.33301,10
114,0.585781,114,1.62666,10
115,0.681061,115,1.4502,10
116,0.670827,116,1.42621,10
117,0.659971,117,1.61116,10
118,0.70299,118,1.58444,10
119,0.696194,119,1.5697,10
120,0.640438,120,2.01658,10
121,0.714892,121,1.53665,10
122,0.665035,122,1.52631,10
123,0.744095,123,1.38319,10
124,0.574859,124,1.85827,10
125,0.660515,125,1.5375,10
126,0.645779,126,1.6835,10
127,0.68315,127,1.51241,10
128,0.665866,128,1.39667,10
129,0.70008,129,1.41308,10
130,0.612343,130,1.56136,10
131,0.635573,131,1.67763,10
132,0.687361,132,1.5082,10
133,0.767222,133,1.27436,10
134,0.661273,134,1.65685,10
135,0.597874,135,1.68375,10
136,0.664479,136,1.45049,10
137,0.610274,137,1.88997,10
138,0.765645,138,1.26727,10
139,0.714643,139,1.49214,10
140,0.659917,140,1.81792,10
141,0.694125,141,1.60776,10
142,0.745994,142,1.32319,10
143,0.602366,143,1.91898,10
144,0.680318,144,1.49203,10
145,0.765023,145,1.29375,10
0,0.63691,0,1.65125,10
1,0.861849,1,1.01393,10
2,0.834254,2,1.00792,10
3,0.582245,3,1.6716,10
4,0.757586,4,1.29529,10
5,0.672575,5,1.55303,10
6,0.63768,6,1.59431,10
7,0.584911,7,1.64305,10
8,0.674008,8,1.5065,10
9,0.728606,9,1.38986,10
10,0.553151,10,2.19478,10
11,0.647664,11,1.58381,10
12,0.725331,12,1.29217,10
13,0.584475,13,1.86214,10
14,0.698635,14,1.62713,10
15,0.695578,15,1.48783,10
16,0.602262,16,1.64989,10
17,0.705708,17,1.54657,10
18,0.628046,18,1.51582,10
19,0.532813,19,1.97311,10
20,0.632998,20,1.50872,10
21,0.684842,21,1.47298,10
22,0.79086,22,1.08516,10
23,0.746688,23,1.1755,10
24,0.684343,24,1.47208,10
25,0.662496,25,1.52556,10
26,0.825515,26,0.98548,10
27,0.703747,27,1.32249,10
28,0.522872,28,1.92181,10
29,0.637837,29,1.81148,10
30,0.757014,30,1.26421,10
31,0.706856,31,1.26782,10
32,0.782018,32,1.2982,10
33,0.59617,33,1.7871,10
34,0.537805,34,2.31049,10
35,0.589224,35,1.66751,10
36,0.655573,36,1.32351,10
37,0.65227,37,1.55644,10
38,0.590436,38,1.69842,10
39,0.719137,39,1.3189,10
40,0.693559,40,1.53035,10
41,0.686019,41,1.51934,10
42,0.642573,42,1.80423,10
43,0.697126,43,1.57423,10
44,0.760436,44,1.30683,10
45,0.63983,45,1.67539,10
46,0.677021,46,1.42691,10
47,0.726491,47,1.2821,10
48,0.708899,48,1.34245,10
49,0.719948,49,1.24489,10
50,0.738758,50,1.18807,10
51,0.763122,51,1.27322,10
52,0.718308,52,1.37861,10
53,0.713447,53,1.42949,10
54,0.817054,54,1.08541,10
55,0.721782,55,1.29561,10
56,0.516859,56,1.99553,10
57,0.696323,57,1.49061,10
58,0.705949,58,1.38086,10
59,0.734336,59,1.62692,10
60,0.792347,60,1.07384,10
61,0.782034,61,1.15215,10
62,0.715789,62,1.27179,10
63,0.728032,63,1.36345,10
64,0.675945,64,1.59029,10
65,0.650026,65,1.6162,10
66,0.849624,66,1.12085,10
67,0.673354,67,1.63814,10
68,0.744496,68,1.24864,10
69,0.85934,69,1.0019,10
70,0.625869,70,1.82861,10
71,0.749369,71,1.32059,10
72,0.721931,72,1.32172,10
73,0.740557,73,1.28582,10
74,0.728552,74,1.42817,10
75,0.665709,75,1.49121,10
76,0.600435,76,1.94857,10
77,0.658728,77,1.51261,10
78,0.687895,78,1.54899,10
79,0.733705,79,1.33289,10
80,0.73626,80,1.32718,10
81,0.824657,81,1.01215,10
82,0.680144,82,1.78986,10
83,0.700048,83,1.46518,10
84,0.790336,84,1.23563,10
85,0.667034,85,1.54599,10
86,0.709585,86,1.3813,10
87,0.749534,87,1.2229,10
88,0.651616,88,1.77809,10
89,0.706906,89,1.4816,10
90,0.638094,90,1.58275,10
91,0.607713,91,1.86893,10
92,0.678709,92,1.41786,10
93,0.549691,93,2.09444,10
94,0.756452,94,1.49915,10
95,0.79544,95,1.18103,10
96,0.595803,96,1.80246,10
97,0.671399,97,1.60322,10
98,0.672678,98,1.4542,10
99,0.738638,99,1.22472,10
100,0.840621,100,1.01565,10
101,0.704766,101,1.39994,10
102,0.583196,102,1.67688,10
103,0.601674,103,1.88673,10
104,0.639607,104,1.65232,10
105,0.64394,105,1.68176,10
106,0.604391,106,1.77513,10
107,0.561099,107,1.77071,10
108,0.716349,108,1.3615,10
109,0.855577,109,0.971535,10
110,0.786052,110,1.22629,10
111,0.725399,111,1.47589,10
112,0.660854,112,1.58705,10
113,0.73759,113,1.35333,10
114,0.650315,114,1.43351,10
115,0.766273,115,1.35326,10
116,0.814826,116,1.18976,10
117,0.74436,117,1.41227,10
118,0.753089,118,1.29409,10
119,0.69315,119,1.5628,10
120,0.814488,120,0.973796,10
121,0.768665,121,1.24203,10
122,0.626248,122,1.55424,10
123,0.665047,123,1.57301,10
124,0.677557,124,1.50069,10
125,0.745293,125,1.35316,10
126,0.769474,126,1.19544,10
127,0.757701,127,1.3363,10
128,0.716295,128,1.33163,10
129,0.752828,129,1.35132,10
130,0.732737,130,1.2984,10
131,0.672135,131,1.4874,10
132,0.616425,132,1.81263,10
133,0.644791,133,1.54984,10
134,0.704961,134,1.5296,10
135,0.650947,135,1.49693,10
136,0.737683,136,1.18813,10
137,0.694398,137,1.46101,10
138,0.60298,138,1.86459,10
139,0.761998,139,1.34372,10
140,0.615992,140,1.61847,10
141,0.712108,141,1.21793,10
142,0.80414,142,1.01678,10
143,0.784465,143,1.00093,10
144,0.725469,144,1.7311,10
145,0.538499,145,2.07861,10
0,0.689041,0,1.42962,10
1,0.683345,1,1.59251,10
2,0.749813,2,1.2345,10
3,0.818344,3,1.30969,10
4,0.765296,4,1.29835,10
5,0.686289,5,1.73844,10
6,0.717397,6,1.35966,10
7,0.73871,7,1.20382,10
8,0.73539,8,1.25044,10
9,0.693501,9,1.43659,10
10,0.627362,10,1.77451,10
11,0.583967,11,1.71345,10
12,0.666325,12,1.49734,10
13,0.761167,13,1.12858,10
14,0.651555,14,1.32382,10
15,0.754646,15,1.18542,10
16,0.496931,16,1.94055,10
17,0.652615,17,1.27943,10
18,0.675937,18,1.38712,10
19,0.743573,19,1.25611,10
20,0.739194,20,1.35419,10
21,0.747836,21,1.35919,10
22,0.640617,22,1.77702,10
23,0.765801,23,1.19798,10
24,0.687439,24,1.56256,10
25,0.811548,25,0.984839,10
26,0.662178,26,1.5875,10
27,0.672862,27,1.46246,10
28,0.628255,28,1.50935,10
29,0.737327,29,1.22567,10
30,0.733289,30,1.23525,10
31,0.75345,31,1.29578,10
32,0.739334,32,1.58067,10
33,0.602304,33,1.9824,10
34,0.727551,34,1.23468,10
35,0.669444,35,1.59417,10
36,0.709766,36,1.23975,10
37,0.672071,37,1.36294,10
38,0.662909,38,1.37781,10
39,0.611095,39,1.71203,10
40,0.836344,40,1.10238,10
41,0.708971,41,1.47345,10
42,0.662945,42,1.69992,10
43,0.612787,43,1.9602,10
44,0.701359,44,1.47578,10
45,0.694534,45,1.44276,10
